TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-07-2026,10-07-2026,CM,BSE,STK,532410,INE330E01023,TRANSCOR,X,,,,,TRANSCORP INTERNATIONAL LTD.,26.5,26.98,26.32,26.4,26.84,26.5,,26.4,,,1278,34044,33,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532413,INE345B01019,CEREBRAINT,Z,,,,,CEREBRA INTEGRATED TECHNOLOGIE,3.08,3.29,3.08,3.24,3.24,3.2,,3.23,,,8692,27817,35,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532419,INE178C01020,SMARTLINK,T,,,,,Smartlink Holdings Limited,188,189,183.5,188.4,185.6,180,,187.36,,,5452,1028357,76,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532424,INE102D01028,GODREJCP,A,,,,,GODREJ CONSUMER PRODUCTS LTD.,1087.55,1098.5,1084.5,1088.65,1089.95,1087.6,,1088.4,,,14140,15427736,870,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532425,INE256D01014,GENUSPRIME,X,,,,,GENUS PRIME INFRA LIMITED,31.1,33,30,30.58,31,30.94,,30.58,,,8496,268582,73,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532430,INE243D01012,BFUTILITIE,B,,,,,BF UTILITIES LTD.,564.8,586.85,559,578.35,578.35,560.9,,578.8,,,8152,4667068,565,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532432,INE854D01024,UNITDSPR,A,,,,,UNITED SPIRITS LTD.,1381.6,1391.45,1376.3,1386.4,1385.75,1380.05,,1385.7,,,23141,32055594,2027,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532435,INE799C01049,SANINFRA,XT,,,,,SANMIT INFRA LIMITED,51.35,52.4,49.11,51.35,51.35,51.24,,51.35,,,1748,87802,99,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532439,INE260D01016,OLECTRA,A,,,,,OLECTRA GREENTECH LIMITED,1402.1,1468.1,1402.1,1423.5,1430.4,1393.8,,1423.6,,,37160,53551609,1759,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532440,INE943D01017,MPSLTD,B,,,,,MPS LTD.,2052,2052,1986,1994.1,2020,2019.65,,1996.7,,,737,1482647,184,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532443,INE739E01017,CERA,A,,,,,CERA SANITARYWARE LTD.,6316.75,6350,6291.3,6314.3,6310,6296.4,,6313.5,,,764,4826039,215,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532444,INE541C01037,TSPIRITUAL,XT,,,,,T.SPIRITUAL WORLD LTD.,1.97,2.06,1.88,2.04,2.04,1.97,,2.04,,,4885,9947,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532454,INE397D01024,BHARTIARTL,A,,,,,BHARTI AIRTEL LTD.,1932.1,1932.15,1905.45,1921.1,1921.1,1930.5,,1920.4,,,145873,279307738,6376,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532455,INE655D01025,SHALIWIR,X,,,,,SHALIMAR WIRES INDUSTRIES LTD.,21.45,22.98,20.34,22.5,21.76,21.45,,22.5,,,20161,442470,173,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532456,INE070C01037,COMPINFO,Z,,,,,COMPUAGE INFOCOM LTD.,1.28,1.28,1.23,1.24,1.23,1.29,,1.2,,,3916,4925,14,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532457,INE255D01024,GULPOLY,B,,,,,GULSHAN POLYOLS LTD.,188,191.4,185.15,189.65,190.65,183.6,,190.03,,,8925,1689009,202,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532460,INE838E01017,PONNIERODE,B,,,,,PONNI SUGARS (ERODE) LTD.,320,321.55,315.5,315.5,315.5,315,,316.55,,,165,52178,35,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532461,INE160A01022,PNB,A,,,,,PUNJAB NATIONAL BANK,104,107.5,103.75,105.4,105.4,103.45,,105.41,,,1622895,171182360,7832,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532466,INE881D01027,OFSS,A,,,,,ORACLE FINANCIAL SERVICES SOFT,11347.25,11684.8,11271.5,11655.95,11665,11130.1,,11651,,,19449,223630308,6388,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532467,INE550F01049,HAZOOR,B,,,,,HAZOOR MULTI PROJECTS LTD.,23.36,24.5,23.36,23.59,23.59,23.51,,23.59,,,167777,3998352,449,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532468,INE411F01010,KAMAHOLD,A,,,,,KAMA HOLDINGS LIMITED,2568.05,2600,2550.05,2594.35,2594,2563.15,,2593.9,,,172,444688,60,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532475,INE266F01018,APTECHT,T,,,,,APTECH LTD.,98.1,102,98.1,101,101.95,100.55,,100.12,,,5623,562438,80,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532477,INE692A01016,UNIONBANK,A,,,,,UNION BANK OF INDIA,157.45,165.35,157.45,164.5,164.5,157.45,,164.51,,,1505944,245055563,7798,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532478,INE686F01025,UBL,A,,,,,UNITED BREWERIES LTD.,1329.15,1346,1327,1329,1329.2,1328.65,,1329.3,,,4122,5496115,514,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532481,INE781B01015,NOIDATOLL,T,,,,,NOIDA TOLL BRIDGE COMPANY LTD.,4.63,4.75,4.57,4.66,4.75,4.65,,4.72,,,3220,15054,45,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532482,INE101D01020,GRANULES,A,,,,,GRANULES INDIA LTD.,887.1,901.1,880,889.55,890,881.15,,889.85,,,25939,23115315,1734,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532483,INE476A01022,CANBK,A,,,,,CANARA BANK,125.85,131.45,125.3,128.8,128.8,124.8,,128.78,,,2754943,353547093,9893,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532485,INE525F01025,BLIL,B,,,,,BALMER LAWRIE INVESTMENTS LTD.,70.61,71.39,70.25,70.34,70.32,70.67,,70.4,,,18367,1297300,435,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532486,INE637C01025,POKARNA,B,,,,,POKARNA LTD.,1045,1067.4,1038.1,1042.9,1048,1032.4,,1042.6,,,2906,3039909,207,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532488,INE361B01024,DIVISLAB,A,,,,,DIVIS LABORATORIES LTD.,6870,6870,6775,6835.7,6832.3,6811.45,,6836,,,8440,57636601,934,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532493,INE386C01029,ASTRAMICRO,A,,,,,ASTRA MICROWAVE PRODUCTS LTD.,1849.5,1849.5,1783.55,1803.8,1812,1831.1,,1803.7,,,38402,69207493,1602,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532497,INE944F01028,RADICO,A,,,,,RADICO KHAITAN LTD.,4137.8,4144.5,4061,4072.3,4062,4090.15,,4073.7,,,11110,45347553,1577,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532500,INE585B01010,MARUTI,A,,,,,MARUTI SUZUKI INDIA LTD.,13811,13986,13772.1,13859.25,13859.25,13728.4,,13854,,,24541,340541417,5631,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532503,INE296E01026,RAJPALAYAM,B,,,,,RAJAPALAYAM MILLS LTD.,827.65,838.65,820.3,837.55,838.65,813.55,,830.05,,,306,255073,21,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532504,INE048G01026,NAVINFLUOR,A,,,,,NAVIN FLUORINE INTERNATIONAL L,7708,7760,7654.55,7716.85,7716.85,7695.5,,7712,,,13086,100550002,1309,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532505,INE691A01018,UCOBANK,A,,,,,UCO BANK,26.34,27.01,26.17,26.76,26.76,26.04,,26.7,,,481778,12809368,1285,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532507,INE116D01028,BAGFILMS,B,,,,,B.A.G.FILMS & MEDIA LTD.,4.4,4.58,4.32,4.51,4.5,4.46,,4.5,,,22174,98960,66,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532508,INE220G01021,JSL,A,,,,,JINDAL STAINLESS LTD.,709.7,725,709.7,715.9,715.9,708.8,,716.4,,,11961,8607589,608,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532509,INE399C01030,SUPRAJIT,B,,,,,SUPRAJIT ENGINEERING LTD.,503.8,511.4,494.5,508.5,509.4,495.55,,509,,,36350,18150588,541,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532513,INE236G01019,TVSELECT,B,,,,,TVS ELECTRONICS LTD.,521.55,524.5,506.35,512.25,513.95,516.55,,511.65,,,17333,8951054,570,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532514,INE203G01027,IGL,A,,,,,INDRAPRASTHA GAS LTD.,153.9,154.7,151.4,154.1,154.1,151.75,,154.06,,,148757,22724765,1609,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532515,INE038F01029,TVTODAY,B,,,,,TV TODAY NETWORK LTD.,122.8,125.05,122,125.05,125.05,122,,123.79,,,239,29382,20,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532521,INE218G01033,PALREDTEC,T,,,,,PALRED TECHNOLOGIES LIMITED,55.54,55.54,55.54,55.54,55.54,56.67,,55.17,,,26,1444,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532522,INE347G01014,PETRONET,A,,,,,PETRONET LNG LTD.,280.85,282.45,278.45,279.15,279.65,277,,278.95,,,33731,9459528,635,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532523,INE376G01013,BIOCON,A,,,,,BIOCON LTD.,405.8,419.55,404,418.45,418.95,403.65,,418.5,,,169336,70104888,3930,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532524,INE877F01012,PTC,A,,,,,PTC INDIA LTD.,169.9,172.95,168.8,172.55,172.85,168,,172.46,,,30702,5261972,406,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532525,INE457A01014,MAHABANK,A,,,,,BANK OF MAHARASHTRA,82.98,87.4,81.66,84.35,84.35,82,,84.25,,,2589488,218126646,11526,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532527,INE399G01023,RKFORGE,A,,,,,RAMKRISHNA FORGINGS LTD.,562.1,571.75,562.1,565.4,567.1,560.9,,565.3,,,8624,4892692,412,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532528,INE365B01017,DATAMATICS,B,,,,,DATAMATICS GLOBAL SERVICES LTD,880.9,915.2,880.2,900.3,900,864.25,,900.45,,,36753,33037540,1617,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532529,INE155G01029,NDTV,B,,,,,NEW DELHI TELEVISION LTD.,83.76,84.8,82.77,83.02,83.02,83.3,,82.96,,,35140,2941192,366,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532531,INE939A01011,STAR,A,,,,,STRIDES PHARMA SCIENCE LIMITED,1093.5,1100.5,1051.6,1081.8,1084.4,1073.85,,1082.3,,,80768,87301931,2212,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532538,INE481G01011,ULTRACEMCO,A,,,,,ULTRATECH CEMENT LTD.,11506.85,11725,11506.85,11713.55,11706,11515.9,,11711,,,6552,76500683,2232,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532539,INE405E01023,UNOMINDA,A,,,,,UNO Minda Limited,1162.55,1179.25,1159.25,1165.05,1165.05,1153.75,,1166.1,,,36929,43149677,1487,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532540,INE467B01029,TCS,A,,,,,TATA CONSULTANCY SERVICES LTD.,2109.95,2132,2064.8,2069.05,2069.05,2047.75,,2069,,,459346,960665643,24616,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532541,INE591G01025,COFORGE,A,,,,,COFORGE LIMITED,1490.4,1523.3,1489.15,1503.5,1503.8,1468.75,,1503.8,,,210224,316924404,8586,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532543,INE586G01017,GULFPETRO,T,,,,,GP PETROLEUMS LTD,39.3,39.3,38.06,39.05,39.05,37.58,,38.67,,,2449,95393,15,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532548,INE348B01021,CENTURYPLY,A,,,,,CENTURY PLYBOARDS (I) LTD.,783.95,798.75,776.95,789.9,790,773,,790,,,4781,3784058,473,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532553,INE625G01013,WELENT,A,,,,,WELSPUN ENTERPRISES LIMTED,620.95,625.2,610.85,613.7,613.7,615.2,,614,,,12664,7878437,516,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532555,INE733E01010,NTPC,A,,,,,NTPC LTD.,345.45,348.7,343.4,344.5,344.8,343.5,,344.55,,,196364,67835199,3134,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532604,INE658G01014,SALSTEEL,T,,,,,S.A.L.STEEL LTD.,56.01,57.99,56,56.05,56.5,58.85,,56.19,,,7651,430085,63,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532605,INE927D01051,JBMA,A,,,,,JBM AUTO LTD.,676.95,696,674.4,684.7,687.15,670.45,,684.7,,,60221,41395654,1698,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532610,INE366A01041,DWARKESH,B,,,,,DWARIKESH SUGAR INDUSTRIES LTD,42.65,43.1,42.51,42.69,42.69,42.61,,42.63,,,50287,2155832,223,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532612,INE873D01024,INDOCO,B,,,,,INDOCO REMEDIES LTD.,254.25,264.95,252.65,260.15,261.2,255.65,,260.22,,,24360,6335042,772,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532613,INE450G01024,VIPCLOTHNG,T,,,,,VIP Clothing Limited,23.56,24.25,23.56,24.16,24.16,24.24,,24.05,,,2559,61347,29,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532616,INE692G01013,XCHANGING,B,,,,,XCHANGING SOLUTIONS LTD.,63.11,65,63.07,64.82,64.82,62.4,,64.85,,,7588,485902,127,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532624,INE796G01012,JINDALPHOT,B,,,,,JINDAL PHOTO LTD.,1154.55,1155.15,1140.5,1140.5,1140.5,1138.15,,1145.9,,,148,170380,17,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532626,INE063E01053,POCL,B,,,,,PONDY OXIDES & CHEMICALS LTD.,1439,1446,1395,1425.35,1425.35,1417.8,,1425,,,20925,29604435,1005,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532627,INE351F01018,JPPOWER,A,,,,,JAIPRAKASH POWER VENTURES LIMI,17.02,17.3,16.99,17.02,17.02,17.02,,17.02,,,3206256,54878067,4504,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532628,INE748C01038,3IINFOLTD,B,,,,,3I INFOTECH LTD.,18.49,19.45,18.23,18.78,18.78,18.22,,18.77,,,121153,2264712,740,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532630,INE887G01027,GOKEX,A,,,,,GOKALDAS EXPORTS LTD.,839.7,848.95,825,833,833.45,831,,832.75,,,14497,12116857,492,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532633,INE835G01018,ALLDIGI,B,,,,,Alldigi Tech Limited,850,850,805.65,806.7,806.7,793.1,,805.75,,,285,234783,70,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532636,INE530B01024,IIFL,A,,,,,IIFL FINANCE LIMITED,543.45,559,541.4,552.55,551.95,543.4,,552.7,,,59922,33040098,1519,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532637,INE584F01014,MANGALAM,B,,,,,MANGALAM DRUGS & ORGANICS LTD.,27.9,28.5,27.53,28,28,27.16,,27.75,,,2456,68904,15,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532638,INE498B01024,SHOPERSTOP,B,,,,,SHOPPERS STOP LTD.,336.05,386,336.05,366.8,362.9,337.9,,365.3,,,113583,42087711,2162,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532640,INE278G01037,CYBERMEDIA,T,,,,,CYBER MEDIA (INDIA) LTD.,16.9,16.9,16.79,16.79,16.79,16.27,,16.46,,,501,8411,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532641,INE875G01048,NDL,B,,,,,NANDAN DENIM LIMITED,2.42,2.45,2.37,2.41,2.41,2.36,,2.4,,,122105,295098,141,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532642,INE824G01012,JSWHL,A,,,,,JSW HOLDINGS LIMITED,11243.75,11555,11077,11268.45,11240,11130.75,,11249,,,748,8522375,247,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532644,INE823G01014,JKCEMENT,A,,,,,J.K.CEMENT LTD.,5400.95,5485.5,5381.5,5398.55,5410,5380,,5398.5,,,1649,8955338,232,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532645,INE052B01011,BEEYU,X,,,,,BEEYU OVERSEAS LTD.,2.5,2.5,2.26,2.5,2.5,2.5,,2.5,,,1110,2603,9,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532648,INE528G01035,YESBANK,A,,,,,YES BANK LTD.,23.9,24.02,23.82,23.94,23.94,23.65,,23.94,,,4593153,109894453,29710,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532649,INE023H01027,NECLIFE,T,,,,,NECTAR LIFESCIENCES LTD.,11.37,11.37,11.05,11.15,11.16,11.17,,11.19,,,4683,52468,37,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532650,INE752G01015,MSPL,B,,,,,MSP STEEL & POWER LTD.,39.32,40.24,38.77,39.24,39.24,39.47,,39.15,,,51419,2024427,346,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532651,INE978G01016,SPLIL,B,,,,,SPL INDUSTRIES LTD.,31.45,32,30.1,31.09,31.5,31.5,,32.07,,,1224,37615,53,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532652,INE614B01018,KTKBANK,A,,,,,KARNATAKA BANK LTD.,267.6,277.5,267.6,276.05,276.05,267.7,,276.35,,,164829,45042562,3328,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532654,INE942G01012,MCLEODRUSS,T,,,,,MCLEOD RUSSEL INDIA LTD.,52.89,55.27,52.64,55.27,55.27,52.64,,55.02,,,28884,1571537,117,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532656,INE828G01013,FACORALL,XT,,,,,FACOR ALLOYS LTD.,3.3,3.46,3.14,3.44,3.45,3.3,,3.44,,,166137,546122,162,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532660,INE526G01021,VIVIMEDLAB,T,,,,,VIVIMED LABS LTD.,5.41,5.58,5.4,5.51,5.51,5.4,,5.41,,,12910,70394,24,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532661,INE050H01012,RML,B,,,,,RANE (MADRAS) LTD.,1302.4,1318.5,1285.5,1300.75,1295.3,1277.35,,1299.6,,,2539,3309368,358,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532662,INE501G01024,HTMEDIA,B,,,,,HT MEDIA LTD.,26.05,26.15,25.35,25.41,25.35,25.98,,25.41,,,17188,444141,105,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532663,INE231F01020,SASKEN,B,,,,,Sasken Technologies Limited,1993.05,2058.15,1985.3,2058.15,2058.15,1960.15,,2056,,,3465,7066794,295,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532666,INE512B01022,FCSSOFT,T,,,,,FCS SOFTWARE SOLUTIONS LTD.,1.49,1.49,1.47,1.49,1.49,1.49,,1.49,,,194707,289066,89,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532667,INE040H01021,SUZLON,A,,,,,SUZLON ENERGY LTD.,54.17,54.44,53.77,53.92,53.92,53.64,,53.92,,,2465659,133372230,6964,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532668,INE132H01018,AURIONPRO,A,,,,,AURIONPRO SOLUTIONS LTD.,836.95,865.75,836.95,857.65,856.65,836.95,,857.8,,,4216,3612136,296,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532670,INE087H01022,RENUKA,A,,,,,SHREE RENUKA SUGARS LTD.,22.95,23,22.68,22.76,22.76,22.63,,22.74,,,342199,7810428,797,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532673,INE157H01023,KMSUGAR,B,,,,,K.M.SUGAR MILLS LTD.,26.8,28.5,26.58,28.04,28.01,27.15,,28.07,,,9121,253981,197,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532674,INE186H01022,BASML,T,,,,,BANNARI AMMAN SPINNING MILLS L,25.81,26.56,25.5,26.56,26.56,25.3,,26.41,,,2489,64367,18,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532676,INE160H01019,PBAINFRA,XT,,,,,PBA INFRASTRUCTURE LTD.,13.13,13.13,12.93,12.94,13,12.6,,12.94,,,702,9156,8,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532683,INE212H01026,AIAENG,A,,,,,AIA ENGINEERING LTD.,4664.95,4757.95,4651.65,4675.75,4664.35,4687.75,,4683.5,,,56944,267549180,853,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532684,INE184H01027,EKC,B,,,,,EVEREST KANTO CYLINDER LTD.,115.35,116.05,114,115.1,115,113.9,,115.02,,,10345,1188339,234,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532686,INE202H01019,KERNEX,B,,,,,KERNEX MICROSYSTEMS (INDIA) LT,2144.95,2181.5,2104,2160.5,2168,2123.15,,2157.6,,,11232,24065323,831,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532687,INE461B01014,REPRO,B,,,,,REPRO INDIA LTD.,364,370,360.3,365.35,360.3,364,,363.6,,,307,111580,48,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532689,INE191H01014,PVRINOX,A,,,,,PVR INOX LIMITED,988.15,1008.35,988.15,1001.75,1000.5,990.3,,1002,,,18315,18354887,1282,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532694,INE855F01042,ASMS,T,,,,,Avio Smart Market Stack Limite,7.01,7.19,6.93,7.04,7.08,7.09,,7.04,,,56692,399677,134,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532695,INE185H01016,CELEBRITY,B,,,,,CELEBRITY FASHIONS LTD.,7.2,7.7,7.1,7.4,7.4,7.51,,7.52,,,3174,23309,31,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532698,INE229H01012,NITINSPIN,B,,,,,NITIN SPINNERS LTD.,549.1,550.3,540.5,543.25,543.75,547.2,,543.2,,,2398,1307234,97,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532699,INE283H01019,ROHLTD,B,,,,,ROYAL ORCHID HOTELS LTD.,325.8,328.15,323.95,327,328.15,323,,326.7,,,307,100170,26,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532700,INE265F01028,ENIL,B,,,,,ENTERTAINMENT NETWORK (INDIA),106.1,106.1,105.5,105.95,105.95,105.5,,105.86,,,1137,120025,26,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532701,INE266H01014,CELLA,Z,,,,,CELLA SPACE LIMITED,17.67,18.32,16.69,17.15,17.15,17.5,,17.15,,,1918,33509,30,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532705,INE199G01027,JAGRAN,B,,,,,JAGRAN PRAKASHAN LTD.,63.16,64.52,63.16,63.84,64.05,63.96,,63.89,,,22386,1432282,328,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532707,INE256H01015,DYNPRO,B,,,,,DYNEMIC PRODUCTS LTD.,233.05,238.9,231.6,233.85,233.85,232.75,,233.36,,,24,5597,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532708,INE251H01024,GVKPIL,T,,,,,GVK POWER & INFRASTRUCTURE LTD,2.48,2.54,2.48,2.5,2.5,2.53,,2.49,,,161709,404679,298,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532710,INE226H01026,SADBHAV,B,,,,,SADBHAV ENGINEERING LTD.,8.27,8.45,8.16,8.36,8.36,8.32,,8.35,,,6906,57493,59,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532712,INE330H01018,RCOM,T,,,,,RELIANCE COMMUNICATIONS LTD.,0.88,0.89,0.86,0.87,0.87,0.88,,0.87,,,1267578,1112725,302,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532713,INE190H01024,SAKUMA,T,,,,,SAKUMA EXPORTS LTD.,1.74,1.77,1.71,1.74,1.76,1.69,,1.72,,,64937,112474,122,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532714,INE389H01022,KEC,A,,,,,KEC INTERNATIONAL LTD.,499.8,516.85,494.45,504.95,504.95,495.45,,504.85,,,109835,55855400,2334,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532716,INE047B01011,GILLANDERS,B,,,,,GILLANDERS ARBUTHNOT & CO.LTD.,87.38,95,86.5,89.09,92.9,86.4,,91.28,,,1245,109041,15,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532717,INE332H01014,INDOTECH,T,,,,,INDO TECH TRANSFORMERS LTD.,3098.65,3319.9,3098.65,3319.9,3319.9,3161.85,,3308.9,,,8014,26560972,245,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532719,INE350H01032,BLKASHYAP,B,,,,,B.L.KASHYAP AND SONS LTD.,53.35,55.72,53.3,55.02,55.02,52.37,,55.26,,,5983,325737,52,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532720,INE774D01024,M&MFIN,A,,,,,MAHINDRA & MAHINDRA FINANCIAL,338.55,347,338.55,340.85,340.85,336.75,,340.85,,,304771,104663352,4904,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,532721,INE286H01012,VISACHROME,T,,,,,VISA Chrome Limited,39.3,40.67,39.3,40.01,40.01,39.7,,40.07,,,2281,91668,13,F1,1,,,,,
